GPS,4888,21.7.2020,Tu,01:56:01,103.7524665,1.3907355,34.5,3,A,1,103,18,21.7.2020,Tu,01:56:20,3618,24,0.05,0.00,1.05,27.14
GPS,4888,21.7.2020,Tu,01:57:00,103.7524607,1.3906441,34.2,3,A,1,104,13,21.7.2020,Tu,01:57:14,3613,24,1.18,0.00,3.31,24.83
GPS,4888,21.7.2020,Tu,01:58:00,103.7525043,1.3906427,33.9,3,A,1,104,20,21.7.2020,Tu,01:58:20,3618,23,0.11,0.66,1.08,22.78
GPS,4888,21.7.2020,Tu,01:59:00,103.7525034,1.3907113,40.8,3,A,1,103,13,21.7.2020,Tu,01:59:14,3612,24,0.24,357.83,2.81,32.51
GPS,4888,21.7.2020,Tu,06:16:00,103.7524844,1.3906467,11.8,3,A,1,104,76,21.7.2020,Tu,06:17:17,3625,14,0.24,0.00,0.85,16.38
GPS,4888,21.7.2020,Tu,06:18:00,103.7524380,1.3906106,30.1,3,A,1,104,8,21.7.2020,Tu,06:18:09,3590,14,0.36,0.00,0.81,26.37
GPS,4888,21.7.2020,Tu,06:19:01,103.7524517,1.3905562,25.7,3,A,1,104,9,21.7.2020,Tu,06:19:11,3603,15,0.21,0.00,1.05,16.64
GPS,4888,21.7.2020,Tu,06:20:00,103.7524128,1.3907413,8.9,3,A,1,109,37,21.7.2020,Tu,06:20:38,3604,15,0.43,344.72,3.55,25.86
GPS,4888,21.7.2020,Tu,06:21:01,103.7525293,1.3905350,71.7,3,A,1,111,7,21.7.2020,Tu,06:21:09,3574,16,0.36,0.00,1.80,27.65
GPS,4888,21.7.2020,Tu,06:22:00,103.7519956,1.3905181,120.4,3,A,1,112,28,21.7.2020,Tu,06:22:29,3603,17,1.64,150.73,1.93,29.44
GPS,4888,21.7.2020,Tu,06:23:01,103.7511121,1.3907228,120.0,3,A,1,113,45,21.7.2020,Tu,06:23:47,3588,17,1.36,258.87,2.45,25.60
GPS,4888,21.7.2020,Tu,06:24:00,103.7508988,1.3908558,105.9,3,A,1,114,15,21.7.2020,Tu,06:24:16,3566,19,0.95,273.29,2.43,28.42
GPS,4888,21.7.2020,Tu,06:24:31,103.7511687,1.3908390,68.2,3,A,1,114,13,21.7.2020,Tu,06:24:45,3572,20,2.03,119.28,2.53,24.83
GPS,4888,21.7.2020,Tu,06:25:00,103.7514590,1.3907492,71.5,3,A,1,113,9,21.7.2020,Tu,06:25:10,3577,20,1.08,0.00,2.93,23.55
GPS,4888,21.7.2020,Tu,06:25:31,103.7521506,1.3907124,9.7,3,A,1,110,48,21.7.2020,Tu,06:26:19,3586,20,1.30,112.72,0.44,11.78
GPS,4888,21.7.2020,Tu,06:26:30,103.7523779,1.3906399,23.0,3,A,1,110,5,21.7.2020,Tu,06:26:36,3566,21,1.21,107.48,0.22,4.86
GPS,4888,21.7.2020,Tu,06:27:01,103.7524115,1.3907367,23.4,3,A,1,102,15,21.7.2020,Tu,06:27:16,3588,22,0.20,0.00,0.68,17.92
GPS,4888,21.7.2020,Tu,06:27:31,103.7524163,1.3907717,25.3,3,A,1,102,8,21.7.2020,Tu,06:27:39,3579,22,0.28,0.00,0.94,17.15
GPS,4888,21.7.2020,Tu,06:28:00,103.7524763,1.3907259,16.0,3,A,1,103,7,21.7.2020,Tu,06:28:08,3590,22,0.23,0.00,1.00,13.82
GPS,4888,21.7.2020,Tu,06:28:31,103.7523854,1.3907570,22.8,3,A,1,102,7,21.7.2020,Tu,06:28:39,3596,22,0.17,0.00,1.14,19.46
GPS,4888,21.7.2020,Tu,06:29:01,103.7523379,1.3908675,-3.3,3,A,1,104,6,21.7.2020,Tu,06:29:08,3596,22,0.06,0.00,1.46,23.04
GPS,4888,21.7.2020,Tu,06:30:00,103.7525086,1.3906482,33.0,3,A,1,105,14,21.7.2020,Tu,06:30:15,3610,22,0.32,0.00,1.00,21.76
GPS,4888,21.7.2020,Tu,06:31:01,103.7523990,1.3907538,17.4,3,A,1,104,26,21.7.2020,Tu,06:31:27,3608,22,0.22,0.00,0.92,20.99
GPS,4888,21.7.2020,Tu,06:32:00,103.7522175,1.3906836,18.6,3,A,1,112,5,21.7.2020,Tu,06:32:06,3601,22,0.93,285.74,0.45,6.14
GPS,4888,21.7.2020,Tu,06:33:01,103.7515294,1.3908344,20.9,3,A,1,112,5,21.7.2020,Tu,06:33:07,3616,24,1.30,287.70,0.26,5.38
GPS,4888,21.7.2020,Tu,06:33:31,103.7511643,1.3909083,23.1,3,A,1,111,5,21.7.2020,Tu,06:33:37,3610,25,1.71,277.22,0.27,6.14
GPS,4888,21.7.2020,Tu,06:34:01,103.7512383,1.3909158,24.7,3,A,1,111,6,21.7.2020,Tu,06:34:08,3610,26,1.06,97.65,0.26,6.91
GPS,4888,21.7.2020,Tu,06:34:31,103.7515817,1.3908455,17.7,3,A,1,111,5,21.7.2020,Tu,06:34:37,3609,27,1.32,102.24,0.32,5.12
GPS,4888,21.7.2020,Tu,06:35:01,103.7519247,1.3907536,17.1,3,A,1,110,6,21.7.2020,Tu,06:35:07,3610,27,1.46,102.24,0.21,4.10
GPS,4888,21.7.2020,Tu,06:35:31,103.7522497,1.3906779,18.5,3,A,1,110,4,21.7.2020,Tu,06:35:36,3610,28,1.53,99.61,0.35,5.89
GPS,4888,21.7.2020,Tu,06:36:01,103.7524398,1.3906875,23.4,3,A,1,109,5,21.7.2020,Tu,06:36:07,3613,28,0.99,348.00,1.31,13.82
GPS,4888,21.7.2020,Tu,06:36:31,103.7524466,1.3906885,15.0,3,A,1,101,6,21.7.2020,Tu,06:36:38,3613,28,0.06,0.00,0.94,23.55
GPS,4888,21.7.2020,Tu,06:37:01,103.7524364,1.3907309,13.7,3,A,1,102,13,21.7.2020,Tu,06:37:15,3612,28,0.17,0.00,1.97,28.42
GPS,4888,21.7.2020,Tu,06:37:31,103.7525220,1.3906520,1.4,3,A,1,103,6,21.7.2020,Tu,06:37:38,3598,27,0.16,0.00,1.32,26.37
GPS,4888,21.7.2020,Tu,06:38:01,103.7525191,1.3906364,21.6,3,A,1,102,11,21.7.2020,Tu,06:38:13,3605,28,0.14,0.00,1.24,24.06
GPS,4888,21.7.2020,Tu,06:39:01,103.7524903,1.3906053,40.0,3,A,1,102,13,21.7.2020,Tu,06:39:15,3618,27,0.30,0.00,1.06,28.16
GPS,4888,21.7.2020,Tu,06:40:00,103.7524431,1.3906962,22.4,3,A,1,102,21,21.7.2020,Tu,06:40:22,3618,26,0.20,0.00,1.44,15.87
GPS,4888,21.7.2020,Tu,06:41:01,103.7524991,1.3910187,24.1,3,A,1,105,5,21.7.2020,Tu,06:41:07,3613,26,1.43,344.06,0.51,6.40
GPS,4888,21.7.2020,Tu,06:42:01,103.7518949,1.3913196,14.9,3,A,1,112,5,21.7.2020,Tu,06:42:07,3623,26,1.35,273.94,0.35,6.91
GPS,4888,21.7.2020,Tu,06:43:00,103.7518079,1.3913439,16.4,3,A,1,119,5,21.7.2020,Tu,06:43:06,3627,26,0.99,96.34,0.44,5.89
GPS,4888,21.7.2020,Tu,06:44:01,103.7524613,1.3911791,12.2,3,A,1,116,4,21.7.2020,Tu,06:44:06,3630,26,1.50,103.55,0.37,6.40
GPS,4888,21.7.2020,Tu,06:45:01,103.7524293,1.3907132,18.1,3,A,1,108,8,21.7.2020,Tu,06:45:09,3630,26,0.35,0.00,1.38,15.10
GPS,4888,21.7.2020,Tu,06:46:01,103.7524712,1.3906870,9.3,3,A,1,101,35,21.7.2020,Tu,06:46:37,3630,26,0.02,299.50,1.59,33.54
GPS,4888,21.7.2020,Tu,06:47:00,103.7524945,1.3906298,19.7,3,A,1,102,9,21.7.2020,Tu,06:47:09,3602,26,0.05,315.88,0.61,22.27
GPS,4888,21.7.2020,Tu,06:48:01,0.0000000,0.0000000,0.0,0,B,1,103,21,21.7.2020,Tu,06:48:22,3620,25,0.00,0.00,300.00,10000.00
GPS,4888,21.7.2020,Tu,06:49:00,103.7524692,1.3906778,21.2,3,A,1,110,9,21.7.2020,Tu,06:49:10,3615,25,0.32,0.00,0.95,18.43
GPS,4888,21.7.2020,Tu,06:50:00,0.0000000,0.0000000,0.0,0,D,0,0,150,6.1.1980,So,00:00:00,3623,25,0.00,0.00,300.00,10000.00
